eleve_id;matiere;prof_id;note;coef;date;trimestre
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;15,00;1,00;2024-01-02;Trimestre 2
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-01-02;Trimestre 2
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-01-02;Trimestre 2
_mcu-ylw_DNX3nZ9xuaHkZG86m8seWKsHFPYDT7EQGc;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2024-01-02;Trimestre 2
sVg6zSdJ__KqH8tSllKQ55P8fI7T8bSjlc89crSGD7E;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2024-01-02;Trimestre 2
ne5_te5tWZk0KMSBy7oWTihaH5z0m3gyeHFi7rwoBXI;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2024-01-02;Trimestre 2
1h60gDw3J-I1N7MgKsfFQ-yZirgmteGLLUJ1phBnoos;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;19,00;1,00;2024-01-02;Trimestre 2
ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;Abs;1,00;2024-01-02;Trimestre 2
saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2024-01-02;Trimestre 2
Cc8-H1z8LW-qcG02WsJz2ft9cim4gY6L63d_2JvIEzI;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2024-01-02;Trimestre 2
BamOeuKKmtMmCpu67zeID_YaCCPDErCobI6QKDeAfEs;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2024-01-02;Trimestre 2
F9nDndvUjRLFze02zhQbHxvei7M43-rvEWyfUNlWgek;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2024-01-02;Trimestre 2
ubW2BIPGz761nfaWrE_eUtTRLkZy_j1N_WR7iUZPQoc;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-01-02;Trimestre 2
v8_Pwj1cdFynLik3_ZQKpvKgnjFrhRcEi8AWhBZLM50;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-01-02;Trimestre 2
KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2024-01-02;Trimestre 2
PUBBaMLuOB_iJoE-3YuuMbQmTy3iV-Oi1fsDL6yEjI0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-01-02;Trimestre 2
5xcV5br7C2zJrSB4kT1HwK3uQvS7K2z9ugBLhuEOl10;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2024-01-02;Trimestre 2
agMhvAB1Un5Tv4_WALob9za-emUQgzvNNHWIVlNuPi0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2024-01-02;Trimestre 2
I2KmtjeMQLPGFw2WOuJwjnM8I6knZ1F1tnMOD0weOq4;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2024-01-02;Trimestre 2
OBvrrUC-OG8Rgbit2mVYSkI3R9HWBUYfQbWlPOTvFfk;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-01-02;Trimestre 2
8XKkjYJifUwvS-EsUweBmn_iC5H_bal8lX3vHc1Fuwc;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2024-01-02;Trimestre 2
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-01-02;Trimestre 2
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2024-01-02;Trimestre 2
oSHXzw2GIi4XBcygPsIKugb7S7aIo1ri4XO2UP_bRXo;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2024-01-02;Trimestre 2
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;14,00;1,00;2024-01-02;Trimestre 2
cOEtYHptjUxWchHTfvof0dyKnZzEkEypQkjoamXFzgM;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;14,00;2,00;2024-05-13;Trimestre 3
kVJ4BveOPRgfLdAEaiM4T6gYYiJxH75-k5sMkjWMRlA;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-05-13;Trimestre 3
xKhhMC-YLHuiAmcOgHYCvRdP-3sB6NcrEESmcOCTjIk;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;17,00;2,00;2024-05-13;Trimestre 3
cgNR-1My2greON5hP6rjr3twfqcuGwyHAPntVI1wVWk;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;11,00;2,00;2024-05-13;Trimestre 3
K_4OKrHF9AfIMW8Aktha0ti5S2jIhYzJ-KfEzVm1sGw;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-05-13;Trimestre 3
osIvI_JEJOD6Y1PCpxNIMKIoyBdrIlJ313piuJQoiXE;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;17,00;2,00;2024-05-13;Trimestre 3
662vBo-rvekXfCCWaKeIwM5z7HOPj_aI54i0gBes-ZU;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;13,00;2,00;2024-05-13;Trimestre 3
Tkah5ePZcjAvbCAQTavjOUBEny4XFOA8COzAkKCK224;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;15,00;2,00;2024-05-13;Trimestre 3
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;19,00;2,00;2024-05-13;Trimestre 3
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;18,00;2,00;2024-05-13;Trimestre 3
sVg6zSdJ__KqH8tSllKQ55P8fI7T8bSjlc89crSGD7E;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-05-13;Trimestre 3
1h60gDw3J-I1N7MgKsfFQ-yZirgmteGLLUJ1phBnoos;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;19,00;2,00;2024-05-13;Trimestre 3
saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-05-13;Trimestre 3
Cc8-H1z8LW-qcG02WsJz2ft9cim4gY6L63d_2JvIEzI;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;19,00;2,00;2024-05-13;Trimestre 3
BamOeuKKmtMmCpu67zeID_YaCCPDErCobI6QKDeAfEs;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;18,00;2,00;2024-05-13;Trimestre 3
F9nDndvUjRLFze02zhQbHxvei7M43-rvEWyfUNlWgek;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;16,00;2,00;2024-05-13;Trimestre 3
ubW2BIPGz761nfaWrE_eUtTRLkZy_j1N_WR7iUZPQoc;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-05-13;Trimestre 3
v8_Pwj1cdFynLik3_ZQKpvKgnjFrhRcEi8AWhBZLM50;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;13,00;2,00;2024-05-13;Trimestre 3
KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-05-13;Trimestre 3
PUBBaMLuOB_iJoE-3YuuMbQmTy3iV-Oi1fsDL6yEjI0;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-05-13;Trimestre 3
5xcV5br7C2zJrSB4kT1HwK3uQvS7K2z9ugBLhuEOl10;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;18,00;2,00;2024-05-13;Trimestre 3
agMhvAB1Un5Tv4_WALob9za-emUQgzvNNHWIVlNuPi0;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;15,00;2,00;2024-05-13;Trimestre 3
I2KmtjeMQLPGFw2WOuJwjnM8I6knZ1F1tnMOD0weOq4;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;15,00;2,00;2024-05-13;Trimestre 3
OBvrrUC-OG8Rgbit2mVYSkI3R9HWBUYfQbWlPOTvFfk;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;14,00;2,00;2024-05-13;Trimestre 3
8XKkjYJifUwvS-EsUweBmn_iC5H_bal8lX3vHc1Fuwc;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;16,00;2,00;2024-05-13;Trimestre 3
oSHXzw2GIi4XBcygPsIKugb7S7aIo1ri4XO2UP_bRXo;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;17,00;2,00;2024-05-13;Trimestre 3
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;18,50;1,00;2024-05-16;Trimestre 3
_mcu-ylw_DNX3nZ9xuaHkZG86m8seWKsHFPYDT7EQGc;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;18,00;1,00;2024-05-16;Trimestre 3
ne5_te5tWZk0KMSBy7oWTihaH5z0m3gyeHFi7rwoBXI;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;18,00;1,00;2024-05-16;Trimestre 3
ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;0,00;1,00;2024-05-16;Trimestre 3
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;18,00;1,00;2024-05-16;Trimestre 3
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;18,00;1,00;2024-05-16;Trimestre 3
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;HISTOIRE GEOGRAPHIE EN ARABE;Vds9QuvCmVJaZgret-n885B4AoMFQn8YAtZ9MTaVES4;18,00;1,00;2024-05-16;Trimestre 3
Tkah5ePZcjAvbCAQTavjOUBEny4XFOA8COzAkKCK224;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;13,00;1,00;2023-12-18;Trimestre 2
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;13,50;1,00;2023-12-18;Trimestre 2
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;11,00;1,00;2023-12-18;Trimestre 2
ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;9,00;1,00;2023-12-18;Trimestre 2
BamOeuKKmtMmCpu67zeID_YaCCPDErCobI6QKDeAfEs;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;5,50;1,00;2023-12-18;Trimestre 2
KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;15,00;1,00;2023-12-18;Trimestre 2
5xcV5br7C2zJrSB4kT1HwK3uQvS7K2z9ugBLhuEOl10;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;8,00;1,00;2023-12-18;Trimestre 2
agMhvAB1Un5Tv4_WALob9za-emUQgzvNNHWIVlNuPi0;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;12,00;1,00;2023-12-18;Trimestre 2
I2KmtjeMQLPGFw2WOuJwjnM8I6knZ1F1tnMOD0weOq4;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;8,00;1,00;2023-12-18;Trimestre 2
8XKkjYJifUwvS-EsUweBmn_iC5H_bal8lX3vHc1Fuwc;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;6,50;1,00;2023-12-18;Trimestre 2
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;7,50;1,00;2023-12-18;Trimestre 2
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;12,50;1,00;2023-12-18;Trimestre 2
oSHXzw2GIi4XBcygPsIKugb7S7aIo1ri4XO2UP_bRXo;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;3,50;1,00;2023-12-18;Trimestre 2
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;SPE SES;h9TBuMdPs82YwWigXSwir30nkmktZt7bfCvTtCxtKpo;6,00;1,00;2023-12-18;Trimestre 2
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;8,00;2,00;2024-05-13;Trimestre 3
_mcu-ylw_DNX3nZ9xuaHkZG86m8seWKsHFPYDT7EQGc;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;12,00;2,00;2024-05-13;Trimestre 3
ne5_te5tWZk0KMSBy7oWTihaH5z0m3gyeHFi7rwoBXI;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;18,00;2,00;2024-05-13;Trimestre 3
ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;Abs;2,00;2024-05-13;Trimestre 3
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;11,00;2,00;2024-05-13;Trimestre 3
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;12,00;2,00;2024-05-13;Trimestre 3
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;13,00;2,00;2024-05-13;Trimestre 3
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;19,00;1,00;2024-04-16;Trimestre 3
ne5_te5tWZk0KMSBy7oWTihaH5z0m3gyeHFi7rwoBXI;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;19,00;1,00;2024-04-16;Trimestre 3
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;19,00;1,00;2024-04-16;Trimestre 3
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;20,00;1,00;2024-04-16;Trimestre 3
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;19,00;1,00;2024-04-16;Trimestre 3
cOEtYHptjUxWchHTfvof0dyKnZzEkEypQkjoamXFzgM;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
kVJ4BveOPRgfLdAEaiM4T6gYYiJxH75-k5sMkjWMRlA;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
xKhhMC-YLHuiAmcOgHYCvRdP-3sB6NcrEESmcOCTjIk;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;16,00;1,00;2024-05-13;Trimestre 3
cgNR-1My2greON5hP6rjr3twfqcuGwyHAPntVI1wVWk;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;15,00;1,00;2024-05-13;Trimestre 3
K_4OKrHF9AfIMW8Aktha0ti5S2jIhYzJ-KfEzVm1sGw;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;20,00;1,00;2024-05-13;Trimestre 3
osIvI_JEJOD6Y1PCpxNIMKIoyBdrIlJ313piuJQoiXE;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;20,00;1,00;2024-05-13;Trimestre 3
662vBo-rvekXfCCWaKeIwM5z7HOPj_aI54i0gBes-ZU;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;15,00;1,00;2024-05-13;Trimestre 3
Tkah5ePZcjAvbCAQTavjOUBEny4XFOA8COzAkKCK224;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;20,00;1,00;2024-05-13;Trimestre 3
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
sVg6zSdJ__KqH8tSllKQ55P8fI7T8bSjlc89crSGD7E;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;16,00;1,00;2024-05-13;Trimestre 3
1h60gDw3J-I1N7MgKsfFQ-yZirgmteGLLUJ1phBnoos;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;20,00;1,00;2024-05-13;Trimestre 3
Cc8-H1z8LW-qcG02WsJz2ft9cim4gY6L63d_2JvIEzI;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
BamOeuKKmtMmCpu67zeID_YaCCPDErCobI6QKDeAfEs;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;20,00;1,00;2024-05-13;Trimestre 3
F9nDndvUjRLFze02zhQbHxvei7M43-rvEWyfUNlWgek;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;15,00;1,00;2024-05-13;Trimestre 3
ubW2BIPGz761nfaWrE_eUtTRLkZy_j1N_WR7iUZPQoc;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;20,00;1,00;2024-05-13;Trimestre 3
v8_Pwj1cdFynLik3_ZQKpvKgnjFrhRcEi8AWhBZLM50;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
PUBBaMLuOB_iJoE-3YuuMbQmTy3iV-Oi1fsDL6yEjI0;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
5xcV5br7C2zJrSB4kT1HwK3uQvS7K2z9ugBLhuEOl10;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;14,00;1,00;2024-05-13;Trimestre 3
agMhvAB1Un5Tv4_WALob9za-emUQgzvNNHWIVlNuPi0;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
I2KmtjeMQLPGFw2WOuJwjnM8I6knZ1F1tnMOD0weOq4;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
OBvrrUC-OG8Rgbit2mVYSkI3R9HWBUYfQbWlPOTvFfk;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;18,00;1,00;2024-05-13;Trimestre 3
8XKkjYJifUwvS-EsUweBmn_iC5H_bal8lX3vHc1Fuwc;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;Abs;1,00;2024-05-13;Trimestre 3
oSHXzw2GIi4XBcygPsIKugb7S7aIo1ri4XO2UP_bRXo;ARABE LVA;t8jRAdLt_P0Ai2D2pyBamlLBFMnN_k9Od6ycTUB98oA;16,00;1,00;2024-05-13;Trimestre 3
cOEtYHptjUxWchHTfvof0dyKnZzEkEypQkjoamXFzgM;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;10,75;1,00;2024-03-13;Trimestre 2
kVJ4BveOPRgfLdAEaiM4T6gYYiJxH75-k5sMkjWMRlA;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;10,25;1,00;2024-03-13;Trimestre 2
xKhhMC-YLHuiAmcOgHYCvRdP-3sB6NcrEESmcOCTjIk;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;14,50;1,00;2024-03-13;Trimestre 2
cgNR-1My2greON5hP6rjr3twfqcuGwyHAPntVI1wVWk;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;12,75;1,00;2024-03-13;Trimestre 2
K_4OKrHF9AfIMW8Aktha0ti5S2jIhYzJ-KfEzVm1sGw;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;14,25;1,00;2024-03-13;Trimestre 2
osIvI_JEJOD6Y1PCpxNIMKIoyBdrIlJ313piuJQoiXE;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;12,75;1,00;2024-03-13;Trimestre 2
662vBo-rvekXfCCWaKeIwM5z7HOPj_aI54i0gBes-ZU;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;6,50;1,00;2024-03-13;Trimestre 2
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;SPE PC;aR5r7eJWG3uAF4iOt4zShmtqKpBy0liTVOxdOWKG6_c;10,75;1,00;2024-03-13;Trimestre 2
