classes;motif;date;nb_demi_journee;eleve_id
6B;MALADIE SANS CERTIFICAT;2024-01-26;2;2qusmN-Q52_yFriAED4-fiQWhOOFgOju9xMwIBBRq7o
6B;RETARD JUSTIFIEE;2024-03-28;1;2qusmN-Q52_yFriAED4-fiQWhOOFgOju9xMwIBBRq7o
6B;RETARD JUSTIFIEE;2024-05-21;1;2qusmN-Q52_yFriAED4-fiQWhOOFgOju9xMwIBBRq7o
6B;RDV MEDICAL EXTERIEUR;2024-06-12;1;2qusmN-Q52_yFriAED4-fiQWhOOFgOju9xMwIBBRq7o
2B;SANS EXCUSES;2023-09-15;1;x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA
2B;SANS EXCUSES;2023-09-18;1;x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA
2B;RETARD PLUS DE 5 MIN;2023-10-20;1;x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA
2B;SANS EXCUSES;2023-12-12;1;x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA
2B;SANS EXCUSES;2024-02-21;1;x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA
2B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-04-22;0;x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA
2B;Motif non encore connu;2024-05-16;1;x-RhaHXRY6LN0RDu09Zumac75P85fYGy7jMF9s4UwoA
4B;APPEL FAMILLE;2023-12-04;2;0LzJSRzLAkgcwFlxIoBdjAVypUO5_iMEzB_0GFdVdMY
4B;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-12-20;0;0LzJSRzLAkgcwFlxIoBdjAVypUO5_iMEzB_0GFdVdMY
4B;Motif non encore connu;2024-01-12;1;0LzJSRzLAkgcwFlxIoBdjAVypUO5_iMEzB_0GFdVdMY
4B;RETARD PLUS DE 5 MIN;2024-01-24;1;0LzJSRzLAkgcwFlxIoBdjAVypUO5_iMEzB_0GFdVdMY
4B;Motif non encore connu;2024-01-30;1;0LzJSRzLAkgcwFlxIoBdjAVypUO5_iMEzB_0GFdVdMY
4B;RETARD PLUS DE 5 MIN;2024-05-31;1;0LzJSRzLAkgcwFlxIoBdjAVypUO5_iMEzB_0GFdVdMY
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-02;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-03;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-04;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MOTIF INTERNE;2023-12-12;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MOTIF INTERNE;2023-12-19;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;Projet pédagogique;2023-12-21;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;Projet pédagogique;2024-01-12;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MALADIE SANS CERTIFICAT;2024-01-15;1;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MALADIE SANS CERTIFICAT;2024-01-16;2;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MALADIE SANS CERTIFICAT;2024-01-17;1;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MALADIE SANS CERTIFICAT;2024-01-18;2;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;Projet pédagogique;2024-01-19;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;Projet pédagogique;2024-02-08;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;Projet pédagogique;2024-02-19;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MOTIF INTERNE;2024-02-22;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MALADIE SANS CERTIFICAT;2024-03-13;1;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;MOTIF INTERNE;2024-03-14;0;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;RDV MEDICAL EXTERIEUR;2024-03-19;2;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;RAISON FAMILIALE;2024-04-03;1;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
6C;RAISON FAMILIALE;2024-04-04;2;IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg
5C;APPEL FAMILLE;2023-12-11;2;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-25;0;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-26;0;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;APPEL FAMILLE;2024-01-29;2;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;APPEL FAMILLE;2024-02-19;2;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;Motif non encore connu;2024-02-23;1;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;Motif non encore connu;2024-02-23;1;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;APPEL FAMILLE;2024-03-12;1;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;APPEL FAMILLE;2024-04-09;1;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
5C;APPEL FAMILLE;2024-05-29;1;o66K6wuT0VS81ZX8_oFlhLedz_qIsTHViwkjj0SPS3s
6A;CONVOCATION CPE/DIRECTION;2023-12-05;0;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE SANS CERTIFICAT;2024-01-18;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE AVEC CERTIFICAT;2024-02-01;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE AVEC CERTIFICAT;2024-02-02;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE SANS CERTIFICAT;2024-02-12;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;RETARD PLUS DE 5 MIN;2024-03-25;1;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;RETARD PLUS DE 5 MIN;2024-04-01;1;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;CONVOCATION CPE/DIRECTION;2024-04-02;0;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE SANS CERTIFICAT;2024-04-16;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE AVEC CERTIFICAT;2024-04-18;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE AVEC CERTIFICAT;2024-04-19;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;APPEL FAMILLE;2024-05-22;1;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;SANS EXCUSES;2024-05-27;1;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;SANS EXCUSES;2024-05-27;1;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE AVEC CERTIFICAT;2024-06-20;2;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
6A;MALADIE AVEC CERTIFICAT;2024-06-21;1;KT4b7Uzob5pJEYNnqCvfeCRic4rEPEPTWFrb0kpwKw0
3B;MALADIE AVEC CERTIFICAT;2023-10-10;2;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;MALADIE SANS CERTIFICAT;2024-01-30;2;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-05-16;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-05-30;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;RETARD PLUS DE 5 MIN;2024-06-03;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-10;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-19;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-20;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-21;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-25;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-26;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-27;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-27;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-28;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-28;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-28;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-06-28;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
3B;Motif non encore connu;2024-07-04;1;xsUkU3fltc1MdHExPJosXu1zUIQcyDEwZ7mN6RZ_BoM
1A;RETARD PLUS DE 5 MIN;2023-09-07;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2023-09-08;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-09-12;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-10-05;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-11-08;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RAISON FAMILIALE;2023-11-10;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-11-14;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-11-22;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;MALADIE SANS CERTIFICAT;2023-11-27;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;MALADIE SANS CERTIFICAT;2023-11-28;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;SANS EXCUSES;2023-11-29;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-12-12;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-12-15;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-12-19;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2023-12-20;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-01-17;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-01-24;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-01-31;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-02-13;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-02-16;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-02-20;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-02-22;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-03-21;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Projet pédagogique;2024-03-26;0;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-03-28;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-04-03;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;APPEL FAMILLE;2024-04-09;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-04-18;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-04-23;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;RETARD PLUS DE 5 MIN;2024-05-14;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-15;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-22;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-23;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-23;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-24;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-24;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-27;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-28;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-28;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-29;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-29;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-30;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-30;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-30;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-31;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-05-31;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-04;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-04;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-05;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-05;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-06;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-06;2;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-07;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
1A;Motif non encore connu;2024-06-07;1;f-JAnUKpEjoZvBT7uCnWHaOm3KTDTF7CyGAUJZYiqfI
6C;MALADIE SANS CERTIFICAT;2023-09-19;2;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-02;0;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-03;0;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-04;0;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2023-11-08;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2023-11-22;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2023-12-08;2;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2023-12-18;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;RETARD PLUS DE 5 MIN;2023-12-20;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;RETARD PLUS DE 5 MIN;2024-01-10;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2024-01-17;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2024-01-18;2;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2024-02-09;2;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;RAISON FAMILIALE;2024-02-13;2;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;Projet pédagogique;2024-03-26;0;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;MALADIE SANS CERTIFICAT;2024-03-28;2;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;RETARD PLUS DE 5 MIN;2024-04-08;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;RETARD PLUS DE 5 MIN;2024-04-22;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
6C;RAISON FAMILIALE;2024-04-26;1;B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI
4C;RETOUR DOMICILE;2023-09-27;1;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;RAISON FAMILIALE;2023-12-04;2;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;APPEL FAMILLE;2024-04-09;2;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;APPEL FAMILLE;2024-04-17;1;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;Motif non encore connu;2024-04-19;1;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;Motif non encore connu;2024-04-25;1;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;Motif non encore connu;2024-04-26;1;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;APPEL FAMILLE;2024-06-04;1;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
4C;RAISON FAMILIALE;2024-06-07;1;0s3jSuf4b9jpiyEiahxcP7axNjzh0Y1X86OD-OqpXPA
1A;RETOUR DOMICILE;2023-10-06;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;MALADIE SANS CERTIFICAT;2023-12-12;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;MALADIE SANS CERTIFICAT;2023-12-20;2;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;MALADIE SANS CERTIFICAT;2023-12-21;2;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-02-23;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;APPEL FAMILLE;2024-03-22;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-27;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-28;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-28;2;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-29;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-29;2;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-30;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-30;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-30;2;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-31;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-05-31;2;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-04;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-04;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-05;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-05;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-06;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-06;2;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-07;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;Motif non encore connu;2024-06-07;1;eABFkYXbLomfyZZz07CeDtvdPoDXF3LiJa0j1wLQ_H0
1A;RAISON FAMILIALE;2024-02-09;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Projet pédagogique;2024-03-26;0;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;RAISON FAMILIALE;2024-05-23;2;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-24;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-24;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-27;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-28;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-28;2;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-29;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-29;2;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-30;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-30;2;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-31;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-05-31;2;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-06-04;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-06-04;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-06-05;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-06-05;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-06-06;1;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
1A;Motif non encore connu;2024-06-06;2;GDDietQJISvCsR3bK7Hz_EofL5x2lA2XMV9zVe9YYqg
